block,network_rate,generation_rate,AlphaPoints_bought,AlphaPoints_sold,exchange_rate,warehouse_capacity,warehouse_AlphaPoints_level,warehouse_AlphaPoints_max,AlphaPoints_per_block_in,AlphaPoints_per_block_out,token_price,average_transaction_cost_usd
11571000,2097.076824,1968.615496,1387.096342,933.903131,2225.013017,48.49475179,191140058.9,394146799.4,933.903131,1387.096342,11.0081125,0.150221463
11572000,1481.295799,1696.742034,2539.589069,2009.903184,2059.576937,55.11680791,191124842.6,346764225.8,2009.903184,2539.589069,11.0055,0.150221543
11573000,4233.278891,4050.985518,221.7987178,3667.011132,3024.779459,21.9282505,190693239.9,869607881.5,3667.011132,221.7987178,11.0028875,0.150221624
11574000,1459.296343,1449.143251,88721.58688,1513.383436,1356.106208,65.36559866,190735790.6,291931846,1513.383436,88721.58688,11.000275,0.150221704
11575000,1513.996828,1316.945023,1587.576964,998.415629,1533.112401,72.88144711,190449178,261314469.8,998.415629,1587.576964,10.9976625,0.150221784
11576000,1949.21579,1758.638654,934.1097683,849.0292957,1716.497485,54.36904334,190561946.7,350497305.2,849.0292957,934.1097683,10.99505,0.150221865
11577000,3582.719777,3561.456391,2058.570148,3168.75438,2721.078243,25.71524927,190853261.8,742175001.4,3168.75438,2058.570148,10.9924375,0.150221946
11578000,1143.003155,1609.607392,1237.686151,1764.079176,2426.197263,57.06570365,190928724.9,334576087.3,1764.079176,1237.686151,10.989825,0.150230851
11579000,1472.841376,1579.235802,2771.20945,717.827309,1583.826687,59.61970477,191157908.8,320632185.2,717.827309,2771.20945,10.9872125,0.150230931
11580000,4300.208982,4226.014875,2532.539679,3932.286277,4429.93481,22.49986603,191338119.5,850390484.7,3932.286277,2532.539679,10.9846,0.150231012
11581000,1396.359261,1582.682752,2482.788881,1527.633656,2238.055595,59.1612823,191157858.2,323114722.9,1527.633656,2482.788881,10.9819875,0.150231093
11582000,1608.671481,1723.779142,2132.220684,2200.973611,2031.684099,54.57898736,191002826.7,349956580.7,2200.973611,2132.220684,10.979375,0.150231173
11583000,2056.035419,1747.413663,1243.264526,1302.398967,1803.389172,55.25218241,191023051.4,345729315.9,1302.398967,1243.264526,10.9767625,0.150231254
11584000,1396.184108,1411.083116,1782.035814,1638.391391,1760.239371,67.08173842,191042296,284790531.9,1638.391391,1782.035814,10.97415,0.150231335
11585000,1702.506352,1707.145288,1498.481099,316.2796727,1794.093873,55.46045162,190926376.9,344258933.2,316.2796727,1498.481099,10.9715375,0.150231416
11586000,1555.197264,1645.097046,1405.001189,2361.724416,1744.628835,57.37424562,191378191.5,333559478.9,2361.724416,1405.001189,10.968925,0.150231497
11587000,1906.390302,1831.63452,2926.766988,1816.233968,1755.75858,52.03053178,191300523.4,367671879.1,1816.233968,2926.766988,10.9663125,0.150231578
11588000,1852.002983,1774.882536,1393.999269,1314.206293,1713.744936,53.78065083,191567551.3,356201771.7,1314.206293,1393.999269,10.9637,0.150231659
11589000,1723.2445,1831.533255,2584.557852,2476.94169,2132.180894,51.51262694,191387385.5,371535106,2476.94169,2584.557852,10.9610875,0.15023174
11590000,1221.765193,1226.504614,2440.914404,1221.710446,1382.605789,77.44050576,191558640.4,247363905.7,1221.710446,2440.914404,10.958475,0.150231821
11591000,1810.94176,2101.095799,2435.80169,2851.710703,2671.477575,44.55596011,191474605.1,429738667.3,2851.710703,2435.80169,10.9558625,0.150231902
11592000,1477.059752,1448.999786,1890.156132,2125.549068,1592.774071,65.70539407,191546502.2,291522894.7,2125.549068,1890.156132,10.95325,0.150239131
11593000,1511.976957,1632.909723,3020.092272,825.1018871,1359.443129,57.75900223,191619602.7,331760920.8,825.1018871,3020.092272,10.9506375,0.150239212
11594000,1539.192123,2067.933958,2116.062844,208.1878574,2720.438545,44.60270992,191319750.2,428946264.5,208.1878574,2116.062844,10.948025,0.150239293
11595000,1426.855252,1474.063606,1689.964401,1325.857538,1838.998397,64.18358144,191377769,298173035.5,1325.857538,1689.964401,10.9454125,0.150239374
11596000,1927.606475,1898.224835,1576.760997,2171.594404,2375.09441,50.00142683,191035354.9,382058617.5,2171.594404,1576.760997,10.9428,0.150239455
11597000,1887.71276,1978.236732,1439.366268,2485.135584,2545.434828,47.62022071,190832544.7,400736275.6,2485.135584,1439.366268,10.9401875,0.150239537
11598000,1801.487857,1805.533611,2991.613458,1346.521686,1658.889544,52.43413132,190901396.4,364081632.8,1346.521686,2991.613458,10.937575,0.150239618
11599000,1675.417895,1909.26748,2922.397167,568.317031,2186.065404,48.90466575,190662694.4,389870875.5,568.317031,2922.397167,10.9349625,0.1502397
11600000,1695.333551,1725.717347,2461.173168,1945.735314,2065.04062,54.62424853,190391971.4,348549393.3,1945.735314,2461.173168,10.93235,0.150239781
11601000,1736.759064,2669.436515,2459.539184,3232.403258,3460.175683,33.12618881,190100253.1,573864628.2,3232.403258,2459.539184,10.9297375,0.150239862
11602000,5531.718468,5486.942332,2916.627088,3010.427128,3819.627823,15.04943383,190245538.2,1264136888,3010.427128,2916.627088,10.927125,0.150239944
11603000,1661.110287,2323.00046,828.8902098,1125.035319,2018.482087,39.45701489,190514286.2,482839339.3,1125.035319,828.8902098,10.9245125,0.150240026
11604000,1808.778293,1621.900214,2500.229156,173.3537139,1813.006979,58.91164566,190316475.6,323058031,173.3537139,2500.229156,10.9219,0.150240107
11605000,1444.63481,1425.356086,3228.403141,1520.449152,1475.422477,66.15274107,189818968.4,286943024.9,1520.449152,3228.403141,10.9192875,0.150240189
11606000,1359.934029,1572.712024,1420.920664,135.943078,1621.792798,58.97203081,189869289.4,321967162.7,135.943078,1420.920664,10.916675,0.15024027
11607000,1795.03287,1766.965884,1606.337443,2576.965143,1925.55895,53.25739131,189397414.7,355624711.2,2576.965143,1606.337443,10.9140625,0.15024543
11608000,2208.620315,2473.599916,2638.835422,1523.575753,2384.443914,37.53371213,189281832.4,504301165.4,1523.575753,2638.835422,10.91145,0.150245512
11609000,1753.314458,1787.493079,2846.936769,948.7346202,1825.824388,52.5945844,189910058.4,361086523.9,948.7346202,2846.936769,10.9088375,0.150245594
11610000,3538.292076,4543.81897,1798.917635,5647.865833,3904.565606,18.81920007,189786350.1,1008451478,5647.865833,1798.917635,10.906225,0.150245676
11611000,1338.136205,1465.818495,1774.452452,698.6461704,1760.693583,63.55563332,189533619.4,298218561.2,698.6461704,1774.452452,10.9036125,0.150245758
11612000,2141.913157,2076.406546,1600.491783,2993.598231,2471.874077,45.23108304,189304787.5,418525009.1,2993.598231,1600.491783,10.901,0.150245839
11613000,1790.843205,1692.556878,998.5959333,869.3062002,1602.776798,55.64311507,188704440.8,339133727.2,869.3062002,998.5959333,10.8983875,0.150245921
11614000,1714.89706,1807.287066,911.4474585,2540.749402,2049.641098,51.49004672,188614657.6,366309685.6,2540.749402,911.4474585,10.895775,0.150246003
11615000,1602.421677,2276.592795,115.8032589,2671.031703,3655.592881,39.54221385,187799662.5,474928156.4,2671.031703,115.8032589,10.8931625,0.150246085
11616000,6383.404909,3608.929532,162.8377742,385.3976589,2398.082596,25.40406314,187780777.4,739175280.1,385.3976589,162.8377742,10.89055,0.150246168
11617000,2035.965857,1738.470848,477.0254563,2477.196788,2005.590641,54.54815391,187736326.3,344162565.8,2477.196788,477.0254563,10.8879375,0.15024625
11618000,3450.618362,3674.824433,922.3925073,2485.065154,2674.11325,25.03368367,187805377,750204471.8,2485.065154,922.3925073,10.885325,0.150246332
11619000,1642.450354,1704.935127,2042.110381,2374.27777,1866.387181,54.61893307,188458015.7,345040946.4,2374.27777,2042.110381,10.8827125,0.150246414
11620000,2258.216877,1899.704753,1719.025375,2114.252298,1913.354901,50.35216257,189024171.1,375403490.5,2114.252298,1719.025375,10.8801,0.150246496
11621000,1516.498927,1774.68024,1955.231221,2134.819192,2252.779479,51.63296468,189127815.2,366292419.7,2134.819192,1955.231221,10.8774875,0.150254329
11622000,2055.182373,1970.193423,2620.459646,2736.248561,1737.353432,47.75709768,188825681.3,395387439.2,2736.248561,2620.459646,10.874875,0.150254411
11623000,2081.416066,2535.922569,120.5819157,3289.28167,3572.104529,35.81165487,189021555,527812487.4,3289.28167,120.5819157,10.8722625,0.150254493
11624000,1928.129203,2387.643971,2940.634457,2163.798926,2683.284308,38.54294933,189283806,491100411.6,2163.798926,2940.634457,10.86965,0.150254576
11625000,1762.428408,1645.540413,161.8750511,2106.002086,2079.902425,57.41042137,189031762.2,329260461,2106.002086,161.8750511,10.8670375,0.150254658
11626000,1896.159363,1899.047086,2294.098413,31.24726185,1374.494854,49.22385354,188484812,382918161.3,31.24726185,2294.098413,10.864425,0.150254741
11627000,1506.257148,1678.580662,1107.258638,39025.87589,2365.231382,55.1466221,188671896.9,342058989.5,39025.87589,1107.258638,10.8618125,0.150254823
11628000,1803.869039,1882.538703,2205.31216,367.7674342,1705.632251,49.40690941,188331992.8,381189255.9,367.7674342,2205.31216,10.8592,0.150254906
11629000,1603.249797,1671.913356,885.3106509,77.25798503,1695.017265,55.58890547,188175889.8,338514846.2,77.25798503,885.3106509,10.8565875,0.150254988
11630000,1529.234857,1584.749482,2611.115737,1771.020123,2134.347755,58.82078591,188615994.4,320663574.2,1771.020123,2611.115737,10.853975,0.150255071
11631000,1800.001668,1689.468432,2472.112676,2048.500904,2014.895457,55.65957365,188268754.5,338251204.2,2048.500904,2472.112676,10.8513625,0.150255154
11632000,1293.93976,1493.470845,1475.42754,761.1894187,1540.075148,61.6094516,188104656.3,305319014.6,761.1894187,1475.42754,10.84875,0.150255236
11633000,1384.722884,1715.391256,632.7228365,752.0285278,1861.257784,53.12052096,187697504.5,353342515.9,752.0285278,632.7228365,10.8461375,0.150255319
11634000,1737.273638,2340.778969,2941.229168,3641.714673,3333.871102,38.56176925,187298697.8,485709035,3641.714673,2941.229168,10.843525,0.150255402
11635000,4737.240464,5154.042101,1999.984063,5458.773829,4350.041392,15.92734124,187145269.1,1174972066,5458.773829,1999.984063,10.8409125,0.150255485
11636000,1442.296209,1750.243263,131.1228232,284.6502696,2502.850847,52.13814774,187666344.6,359940272.5,284.6502696,131.1228232,10.8383,0.15026608
11637000,1664.882338,2041.219872,2507.857904,1250.813609,2331.80288,44.84407495,188137496.3,419539824.4,1250.813609,2507.857904,10.8356875,0.150266163
11638000,1809.170773,1833.575667,1072.786845,968.8159266,1870.855108,50.94192922,188569994.1,370166778.1,968.8159266,1072.786845,10.833075,0.150266246
11639000,1833.019785,1803.599668,109.6447699,1329.911042,1998.882561,51.85458397,188223698.1,362981367.1,1329.911042,109.6447699,10.8304625,0.150266329
11640000,1609.013771,2197.134172,611.503678,2446.692874,3037.390726,41.02003982,188319728.2,459087543.1,2446.692874,611.503678,10.82785,0.150266412
11641000,1671.412772,1608.729199,1581.411064,2201.305147,1658.295044,58.30479666,188319046.6,322989595.2,2201.305147,1581.411064,10.8252375,0.150266495
11642000,1228.031119,1391.543933,2880.64945,1530.683998,1581.509914,66.28126826,188240879.2,284005170.9,1530.683998,2880.64945,10.822625,0.150266578
11643000,1231.625501,1324.476674,2480.278882,1269.62699,1491.519505,70.08330325,188512290.5,268984897.1,1269.62699,2480.278882,10.8200125,0.150266661
11644000,1679.659618,1704.453339,1982.373207,2289.181066,2073.011788,54.82669226,188683046.8,344143941.9,2289.181066,1982.373207,10.8174,0.150266745
11645000,1461.240278,1700.210712,611.4743207,1619.774514,1956.253855,54.14415146,188332604.8,347833683.7,1619.774514,611.4743207,10.8147875,0.150266828
11646000,1883.293912,1559.39651,2117.221926,1281.217685,1810.803884,61.39724657,188796245.2,307500892.5,1281.217685,2117.221926,10.812175,0.150266911
11647000,1554.146871,2019.331357,802.5425307,1332.441576,2180.403779,45.29118711,189038935,417384522.7,1332.441576,802.5425307,10.8095625,0.150266995
11648000,1588.934206,1512.205345,2000.054541,1691.281679,1909.061488,62.30126603,188917272.1,303232330.4,1691.281679,2000.054541,10.80695,0.150267078
11649000,1344.492358,1537.140723,3039.070914,874.0493538,1132.229464,60.1733453,188927808.2,313976183.7,874.0493538,3039.070914,10.8043375,0.150267161
11650000,1345.123031,1683.783091,1380.901115,493.1148775,1226.1755,54.44396273,188722246.1,346637394.5,493.1148775,1380.901115,10.801725,0.150275436
11651000,1682.865148,1788.699908,2921.426245,1517.103722,2201.732876,51.88388723,188258153.7,362847828.2,1517.103722,2921.426245,10.7991125,0.15027552
11652000,1662.510411,1761.022492,1513.220668,1866.250971,1562.013028,52.88653277,188864859.4,357112664.5,1866.250971,1513.220668,10.7965,0.150275603
11653000,2187.04434,3302.54244,2831.213318,5428.611609,5488.181891,26.75797882,189033182.9,706445680,5428.611609,2831.213318,10.7938875,0.150275687
11654000,1628.051945,1548.62604,3120.700479,772.6649923,1445.535691,60.86502601,188994214.2,310517508.4,772.6649923,3120.700479,10.791275,0.15027577
11655000,1909.672403,1820.361458,2084.627107,908.0498141,1246.635241,51.86540552,189354024.5,365089599,908.0498141,2084.627107,10.7886625,0.150275854
11656000,13676.47997,1939.358593,2202.255343,1630.589342,1213.991374,57.63194687,189273542.9,328418741.5,1630.589342,2202.255343,10.78605,0.150275938
11657000,1488.301264,1620.532549,1163.700341,1273.068563,1950.623291,57.31260036,188848250.5,329505448.9,1273.068563,1163.700341,10.7834375,0.150276022
11658000,1852.747722,1835.637274,647.3907313,732.3492113,2041.932114,51.15738424,189129660.3,369701418.8,732.3492113,647.3907313,10.780825,0.150276105
11659000,1808.225211,1836.37434,2940.77117,1431.770373,2030.876018,51.06749992,189376665.2,370838937.7,1431.770373,2940.77117,10.7782125,0.150276189
11660000,1551.076178,1633.177379,2546.441606,213.8800917,1946.434041,57.3105008,189691436,330993039.5,213.8800917,2546.441606,10.7756,0.150276273
11661000,1621.610543,1636.95344,578.0971732,1663.554895,1638.2865,57.45666829,189802089.2,330337643,1663.554895,578.0971732,10.7729875,0.150276357
11662000,1908.475514,2083.508076,2250.422675,819.1808065,2465.16466,44.74650603,190109027.1,424861012,819.1808065,2250.422675,10.770375,0.150276441
11663000,3242.28973,4627.653876,2715.457123,3235.361751,4925.209271,19.61202649,189849274.2,968022118.5,3235.361751,2715.457123,10.7677625,0.150276525
11664000,1827.263789,1640.322928,1312.964449,2589.883974,1615.481117,58.12452724,189922627.3,326749066.9,2589.883974,1312.964449,10.76515,0.150284419
11665000,1873.330015,1914.301412,1675.126939,252.1928247,1406.344491,49.01853065,189648339.5,386894017.3,252.1928247,1675.126939,10.7625375,0.150284503
11666000,2460.15836,3306.274818,2427.552892,3826.194425,4035.670225,27.20707827,190163310.1,698942788.2,3826.194425,2427.552892,10.759925,0.150284587
11667000,2194.155489,1957.90367,2148.585849,2957.967615,2148.933671,48.66209816,189794180.6,390022992.1,2957.967615,2148.585849,10.7573125,0.150284671
11668000,1617.206013,1471.70793,696.6749587,291.9217357,1355.835813,64.72324636,190061720.1,293653572,291.9217357,696.6749587,10.7547,0.150284755
11669000,1709.318677,1733.845888,2211.295583,59.26748993,1653.968276,54.3120756,190125459.7,350065081.4,59.26748993,2211.295583,10.7520875,0.15028484
11670000,1744.562818,1701.240907,312.6609298,628.5820902,2129.595653,55.60935886,190212593.7,342050837.6,628.5820902,312.6609298,10.749475,0.150284924
11671000,1503.875223,1649.671925,2542.423887,1998.484617,2146.564177,56.65941022,190186903.1,335667890.5,1998.484617,2542.423887,10.7468625,0.150285008
11672000,1848.742683,1717.152783,2946.173286,852.917905,2110.585261,55.37147425,190141966.3,343397141.2,852.917905,2946.173286,10.74425,0.150285093
11673000,1889.893732,1994.506728,1815.552497,596.2023031,2564.837351,46.89951324,190042337.4,405214347.8,596.2023031,1815.552497,10.7416375,0.150285177
11674000,2015.75546,2316.161729,1951.770052,1483.579945,2852.455167,39.78046878,190040486.8,477724272.3,1483.579945,1951.770052,10.739025,0.150285261
11675000,8441.03761,4611.157782,2688.808711,8024.399323,3258.959286,16.0107269,190026171,1186834530,8024.399323,2688.808711,10.7364125,0.150285346
11676000,1709.621596,2199.367055,2917.967177,991.9261998,2634.870331,41.85051199,190032598.7,454079330.8,991.9261998,2917.967177,10.7338,0.15028543
11677000,1573.211284,1696.516851,533.4753444,1334.93689,1890.952794,55.04176252,189693689.5,344634472.8,1334.93689,533.4753444,10.7311875,0.150285515
11678000,1586.745999,1786.544578,889.7786522,2607.573503,2388.657596,52.12192696,190033879,364591588.1,2607.573503,889.7786522,10.728575,0.1502856
11679000,1628.793522,1762.293973,1966.783373,1461.28474,1610.914913,53.16517324,190390115.3,358111540.2,1461.28474,1966.783373,10.7259625,0.150296274
11680000,7822.413739,2086.480916,1899.059331,88.82842075,1263.627598,53.96643759,190680581.2,353335146.8,88.82842075,1899.059331,10.72335,0.150296359
11681000,5416.047914,3659.337991,2303.219982,5480.470842,2160.06155,24.25960264,190591685,785620896.4,5480.470842,2303.219982,10.7207375,0.150296444
11682000,1725.258396,2254.35935,1301.203113,3305.541202,3407.400215,40.26819071,190538573.7,473168935.5,3305.541202,1301.203113,10.718125,0.150296529
11683000,3646.354258,3897.572558,653.7324095,4277.649523,3334.699769,22.98595877,190290644.5,827840259.1,4277.649523,653.7324095,10.7155125,0.150296613
11684000,1599.348384,1534.090871,1646.936653,1470.852128,1590.608325,61.81227997,190344966.8,307940660,1470.852128,1646.936653,10.7129,0.150296698
